Unnamed: 0,CPUname,Type,Release Date,Process Size (nm),TDP (W),Die Size (mm^2),Transistors (million),Freq (MHz),Foundry,Vendor,FP16 GFLOPS,FP32 GFLOPS,FP64 GFLOPS
1056,AMD Athlon 850,CPU,2000-06-05,180.0,47.0,120.0,37.0,850.0,Unknown,AMD,,,
1057,AMD A12-9800,CPU,2017-07-27,28.0,65.0,246.0,1178.0,3800.0,Unknown,AMD,,,
1059,AMD Ryzen 3 2300U,CPU,2018-01-08,14.0,15.0,246.0,,2000.0,GF,AMD,,,
1060,AMD FX-4150,CPU,2012-10-23,32.0,95.0,315.0,1200.0,3800.0,Unknown,AMD,,,
1061,AMD A4-4355M,CPU,2012-09-27,32.0,17.0,246.0,1303.0,1900.0,Unknown,AMD,,,
1062,AMD Ryzen 3 4300G,CPU,2020-07-21,7.0,65.0,,,3800.0,TSMC,AMD,,,
1065,AMD A4-5300,CPU,2012-10-02,32.0,65.0,246.0,1178.0,3400.0,Unknown,AMD,,,
1066,AMD A9-9400 SoC,CPU,2016-05-31,28.0,10.0,124.0,1200.0,2400.0,Unknown,AMD,,,
1067,AMD Ryzen 7 4700G,CPU,2020-07-21,7.0,65.0,,,3600.0,TSMC,AMD,,,
1068,AMD Sempron 3000+,CPU,2004-09-17,130.0,62.0,101.0,63.0,2000.0,Unknown,AMD,,,
1075,AMD EPYC 7413,CPU,2021-03-15,7.0,180.0,,,2650.0,TSMC,AMD,,,
1076,AMD Opteron 6348,CPU,2012-11-05,32.0,115.0,315.0,2400.0,2800.0,Unknown,AMD,,,
1077,AMD Opteron X2 870,CPU,2005-09-26,90.0,95.0,,233.0,2000.0,Unknown,AMD,,,
1080,AMD Sempron 3200+,CPU,2005-10-01,90.0,62.0,84.0,63.0,1800.0,Unknown,AMD,,,
1082,AMD A10-4600M,CPU,2012-05-15,32.0,35.0,246.0,1178.0,2300.0,Unknown,AMD,,,
1088,AMD Phenom X4 9750B,CPU,2008-08-15,65.0,95.0,285.0,450.0,2400.0,Unknown,AMD,,,
1089,AMD Phenom II X4 B95,CPU,2009-10-01,45.0,95.0,258.0,758.0,3000.0,Unknown,AMD,,,
1090,AMD E-300,CPU,2011-08-22,40.0,18.0,75.0,,1300.0,Unknown,AMD,,,
1100,AMD Athlon XP 1600+,CPU,2001-01-01,130.0,49.0,80.0,37.0,1400.0,Unknown,AMD,,,
1102,AMD Athlon X2 QL-62,CPU,2008-09-01,65.0,25.0,,,2000.0,Unknown,AMD,,,
1103,AMD Ryzen 3 PRO 3300U,CPU,2019-04-08,12.0,15.0,210.0,4940.0,2100.0,GF,AMD,,,
1104,AMD Ryzen 3 PRO 4350G,CPU,2020-07-21,7.0,65.0,,,3800.0,TSMC,AMD,,,
1105,AMD Athlon 64 3400+,CPU,2004-04-27,130.0,89.0,144.0,105.0,2400.0,Unknown,AMD,,,
1110,AMD Athlon 64 X2 4200+,CPU,2006-05-23,90.0,89.0,156.0,154.0,2200.0,Unknown,AMD,,,
1114,AMD Athlon X2 QL-60,CPU,2008-06-01,65.0,35.0,,,1900.0,Unknown,AMD,,,
1120,AMD Athlon II X3 405e,CPU,2009-10-20,45.0,45.0,169.0,300.0,2300.0,Unknown,AMD,,,
1122,AMD Ryzen 3 3300X,CPU,2020-04-24,7.0,65.0,74.0,3800.0,3800.0,TSMC,AMD,,,
1124,AMD Athlon II X2 245e,CPU,2010-05-11,45.0,45.0,117.0,410.0,2900.0,Unknown,AMD,,,
1127,AMD Athlon 1400,CPU,2001-06-06,180.0,72.0,120.0,37.0,1400.0,Unknown,AMD,,,
1128,AMD Sempron 3000+,CPU,2004-11-23,90.0,25.0,,63.0,1800.0,Unknown,AMD,,,
1138,AMD Athlon 64 3400+,CPU,2004-01-06,130.0,89.0,193.0,105.0,2200.0,Unknown,AMD,,,
1144,AMD Athlon Gold 3150GE,CPU,2020-07-21,12.0,35.0,,,3500.0,GF,AMD,,,
1145,AMD Athlon 220GE,CPU,2018-06-01,14.0,35.0,192.0,4800.0,3400.0,Unknown,AMD,,,
1147,AMD Sempron 2600+,CPU,2001-01-01,130.0,25.0,144.0,69.0,1600.0,Unknown,AMD,,,
1148,AMD Athlon II X3 425,CPU,2009-10-20,45.0,95.0,169.0,300.0,2700.0,Unknown,AMD,,,
1150,AMD Athlon 64 4000+ (F3),CPU,2007-02-20,90.0,59.0,1.0,154.0,2600.0,Unknown,AMD,,,
1152,AMD Sempron LE-1250,CPU,2007-10-08,65.0,45.0,,,2200.0,Unknown,AMD,,,
1156,AMD Athlon II X3 445,CPU,2010-05-11,45.0,95.0,169.0,300.0,3100.0,Unknown,AMD,,,
1158,AMD Ryzen 3 3200G,CPU,2019-07-07,12.0,65.0,210.0,49.0,3600.0,GF,AMD,,,
1159,AMD Opteron 146,CPU,2005-08-02,90.0,67.0,,106.0,2000.0,Unknown,AMD,,,
1160,AMD A8-7680,CPU,2018-10-26,28.0,45.0,246.0,1178.0,3500.0,Unknown,AMD,,,
1161,AMD Ryzen Threadripper 1900,CPU,2017-08-31,14.0,125.0,213.0,9600.0,3100.0,GF,AMD,,,
1162,AMD Ryzen 7 2800H,CPU,2018-05-30,14.0,15.0,246.0,,3400.0,GF,AMD,,,
1163,AMD Athlon 64 X2 3800+ EE SFF,CPU,2006-05-23,90.0,35.0,220.0,154.0,2000.0,Unknown,AMD,,,
1165,AMD Ryzen 5 2500U,CPU,2017-10-26,14.0,15.0,246.0,,2000.0,GF,AMD,,,
1167,AMD Opteron 248,CPU,2004-12-01,90.0,85.0,,106.0,2200.0,Unknown,AMD,,,
1168,AMD Opteron X2 275,CPU,2005-05-31,90.0,95.0,,233.0,2200.0,Unknown,AMD,,,
1171,AMD Opteron 844,CPU,2003-06-30,130.0,85.0,193.0,106.0,1800.0,Unknown,AMD,,,
1174,AMD Athlon II X3 400e,CPU,2009-10-20,45.0,45.0,169.0,300.0,2200.0,Unknown,AMD,,,
1176,AMD Opteron X2 885,CPU,2006-03-06,90.0,95.0,,233.0,2600.0,Unknown,AMD,,,
1178,AMD Opteron 840,CPU,2003-09-09,130.0,82.0,193.0,106.0,1400.0,Unknown,AMD,,,
1179,AMD Sempron 145,CPU,2010-09-01,45.0,45.0,117.0,234.0,2800.0,Unknown,AMD,,,
1185,AMD Opteron 142,CPU,2004-05-18,130.0,82.0,193.0,106.0,1600.0,Unknown,AMD,,,
1187,AMD Z-01,CPU,2011-06-01,40.0,6.0,,,1000.0,Unknown,AMD,,,
1188,AMD A4-3300,CPU,2011-09-07,32.0,65.0,228.0,1178.0,2500.0,Unknown,AMD,,,
1189,AMD FX-8150,CPU,2011-10-12,32.0,125.0,315.0,1200.0,3600.0,Unknown,AMD,,,
1191,AMD Athlon 64 X2 3800+ EE,CPU,2006-05-23,90.0,65.0,220.0,154.0,2000.0,Unknown,AMD,,,
1198,AMD A10-6800K,CPU,2013-06-01,32.0,100.0,246.0,1178.0,4100.0,Unknown,AMD,,,
1199,AMD A10-6790K,CPU,2013-10-28,32.0,100.0,246.0,1178.0,4000.0,Unknown,AMD,,,
1201,AMD Turion X2 RM-75,CPU,2008-12-01,65.0,35.0,,,2200.0,Unknown,AMD,,,
1202,AMD Opteron 846,CPU,2004-12-01,90.0,85.0,,106.0,2000.0,Unknown,AMD,,,
1204,AMD Mobile Athlon 64 2700+,CPU,2004-08-01,130.0,82.0,193.0,106.0,1600.0,Unknown,AMD,,,
1205,AMD Athlon X4 970,CPU,2017-07-27,28.0,65.0,246.0,1178.0,3800.0,Unknown,AMD,,,
1206,AMD Sempron 2200+,CPU,2001-01-01,130.0,62.0,101.0,63.0,1500.0,Unknown,AMD,,,
1207,AMD EPYC 7713,CPU,2021-03-15,7.0,225.0,,,2000.0,TSMC,AMD,,,
1211,AMD A8-5500B,CPU,2012-10-02,32.0,65.0,246.0,1178.0,3200.0,Unknown,AMD,,,
1212,AMD Opteron 244,CPU,2004-12-01,90.0,85.0,,106.0,1800.0,Unknown,AMD,,,
1213,AMD Mobile Athlon 64 2800+,CPU,2004-08-01,130.0,35.0,193.0,106.0,1800.0,Unknown,AMD,,,
1218,AMD Athlon 64 FX-57,CPU,2005-06-27,90.0,104.0,115.0,114.0,2800.0,Unknown,AMD,,,
1219,AMD A4-5150M,CPU,2013-03-12,32.0,35.0,246.0,1178.0,2700.0,Unknown,AMD,,,
1222,AMD Athlon X2 6500 BE,CPU,2008-09-08,65.0,95.0,285.0,450.0,2300.0,Unknown,AMD,,,
1224,AMD A6-9550,CPU,2017-07-27,28.0,65.0,246.0,1178.0,3800.0,Unknown,AMD,,,
1225,AMD Athlon XP 1700+,CPU,2001-01-01,130.0,50.0,80.0,37.0,1467.0,Unknown,AMD,,,
1226,AMD Sempron 3500+ EE SFF,CPU,2006-05-23,90.0,35.0,103.0,81.0,2000.0,Unknown,AMD,,,
1228,AMD Opteron 148,CPU,2005-08-02,90.0,85.0,,106.0,2200.0,Unknown,AMD,,,
1230,AMD Ryzen 5 2600H,CPU,2018-05-30,14.0,15.0,246.0,,3300.0,GF,AMD,,,
1237,AMD Athlon 220GE,CPU,2018-12-21,14.0,35.0,192.0,4800.0,3400.0,Unknown,AMD,,,
1238,AMD EPYC 7313,CPU,2021-03-15,7.0,155.0,,,3000.0,TSMC,AMD,,,
1239,AMD Opteron 156,CPU,2005-05-01,90.0,104.0,,106.0,3000.0,Unknown,AMD,,,
1240,AMD Phenom II X4 970 BE,CPU,2010-09-21,45.0,125.0,258.0,758.0,3500.0,Unknown,AMD,,,
1244,AMD Ryzen Threadripper PRO 3995WX,CPU,2020-07-14,7.0,280.0,74.0,3800.0,2700.0,TSMC,AMD,,,
1246,AMD Athlon II X2 270u,CPU,2010-09-21,45.0,25.0,117.0,410.0,2000.0,Unknown,AMD,,,
1247,AMD Athlon 64 3000+,CPU,2004-10-14,90.0,67.0,84.0,69.0,1800.0,Unknown,AMD,,,
1250,AMD A6-9120C SoC,CPU,2019-01-07,28.0,6.0,124.0,1200.0,1600.0,Unknown,AMD,,,
1253,AMD Opteron 244,CPU,2004-05-18,130.0,82.0,193.0,106.0,1800.0,Unknown,AMD,,,
1255,AMD Sempron 3000+,CPU,2006-05-23,90.0,62.0,103.0,81.0,1600.0,Unknown,AMD,,,
1256,AMD Athlon 64 X2 5000+ EE,CPU,2006-09-06,90.0,65.0,220.0,154.0,2600.0,Unknown,AMD,,,
1259,AMD Opteron X2 265,CPU,2005-05-31,90.0,95.0,,233.0,1800.0,Unknown,AMD,,,
1261,AMD Athlon 64 LE-1640,CPU,2007-10-08,90.0,45.0,230.0,227.0,2600.0,Unknown,AMD,,,
1262,AMD Athlon 64 3700+,CPU,2001-01-01,90.0,89.0,199.0,233.0,2200.0,Unknown,AMD,,,
1267,AMD Ryzen 5 PRO 4650GE,CPU,2020-07-21,7.0,35.0,,,3300.0,TSMC,AMD,,,
1268,AMD Phenom II X3 710,CPU,2009-02-09,45.0,95.0,258.0,758.0,2600.0,Unknown,AMD,,,
1270,AMD Opteron 150,CPU,2005-08-02,90.0,85.0,,106.0,2400.0,Unknown,AMD,,,
1272,AMD Ryzen 5 3600X,CPU,2019-07-07,7.0,95.0,74.0,3800.0,3800.0,TSMC,AMD,,,
1274,AMD Opteron 846 HE,CPU,2005-03-01,90.0,55.0,,106.0,2000.0,Unknown,AMD,,,
1278,AMD Athlon II X2 240e,CPU,2009-10-20,45.0,45.0,117.0,410.0,2800.0,Unknown,AMD,,,
1279,AMD A8-3530MX,CPU,2011-06-14,32.0,45.0,228.0,1178.0,1900.0,Unknown,AMD,,,
1282,AMD Sempron 3300+,CPU,2005-08-19,90.0,62.0,,63.0,2000.0,Unknown,AMD,,,
1284,AMD Athlon 64 3400+,CPU,2001-01-01,90.0,67.0,84.0,69.0,2400.0,Unknown,AMD,,,
1285,AMD Athlon 64 X2 4800+ EE,CPU,2006-05-23,90.0,65.0,220.0,154.0,2400.0,Unknown,AMD,,,
1288,AMD Opteron 6380,CPU,2012-11-05,32.0,115.0,315.0,2400.0,2500.0,Unknown,AMD,,,
1289,AMD Athlon II X4 630,CPU,2009-09-16,45.0,95.0,169.0,300.0,2800.0,Unknown,AMD,,,
1290,AMD Athlon 64 X2 4200+,CPU,2006-12-01,65.0,65.0,126.0,154.0,2200.0,Unknown,AMD,,,
1294,AMD Athlon II X3 420e,CPU,2010-09-21,45.0,45.0,169.0,300.0,2600.0,Unknown,AMD,,,
1296,AMD Phenom II X4 650T,CPU,2011-07-01,45.0,95.0,346.0,904.0,2700.0,Unknown,AMD,,,
1299,AMD Athlon X2 4850e,CPU,2008-03-05,65.0,45.0,126.0,154.0,2500.0,Unknown,AMD,,,
1304,AMD Opteron 244,CPU,2003-04-22,130.0,85.0,193.0,106.0,1800.0,Unknown,AMD,,,
1307,AMD Phenom II X4 905e,CPU,2009-06-02,45.0,65.0,258.0,758.0,2500.0,Unknown,AMD,,,
1309,AMD Athlon XP 2400+,CPU,2003-09-01,130.0,68.0,,63.0,2000.0,Unknown,AMD,,,
1310,AMD Sempron 2600+,CPU,2004-07-28,130.0,62.0,80.0,37.0,1833.0,Unknown,AMD,,,
1318,AMD Sempron 3200+,CPU,2006-05-23,90.0,62.0,103.0,81.0,1800.0,Unknown,AMD,,,
1319,AMD Athlon II X3 435,CPU,2009-10-09,45.0,95.0,169.0,300.0,2900.0,Unknown,AMD,,,
1324,AMD FX-6100,CPU,2011-10-12,32.0,95.0,315.0,1200.0,3300.0,Unknown,AMD,,,
1325,AMD Athlon 64 X2 3600+,CPU,2001-01-01,90.0,89.0,156.0,154.0,2000.0,Unknown,AMD,,,
1327,AMD Mobile Athlon 64 2700+,CPU,2005-08-01,130.0,35.0,193.0,106.0,1600.0,Unknown,AMD,,,
1330,AMD Athlon 64 3800+,CPU,2005-04-04,90.0,89.0,83.0,69.0,2400.0,Unknown,AMD,,,
1332,AMD FX-4100,CPU,2011-10-12,32.0,95.0,315.0,1200.0,3600.0,Unknown,AMD,,,
1335,AMD Sempron 2300+,CPU,2001-01-01,130.0,62.0,101.0,63.0,1583.0,Unknown,AMD,,,
1336,AMD FX-6130,CPU,2012-10-23,32.0,95.0,315.0,1200.0,3600.0,Unknown,AMD,,,
1337,AMD Phenom II X4 B93,CPU,2009-10-01,45.0,95.0,258.0,758.0,2800.0,Unknown,AMD,,,
1338,AMD Opteron 242,CPU,2003-04-22,130.0,85.0,193.0,106.0,1600.0,Unknown,AMD,,,
1339,AMD Ryzen Threadripper 3980X,CPU,2019-11-14,7.0,280.0,74.0,3800.0,3500.0,TSMC,AMD,,,
1343,AMD A6-1450,CPU,2013-05-23,32.0,8.0,246.0,1178.0,1000.0,Unknown,AMD,,,
1346,AMD Opteron 842,CPU,2003-06-30,130.0,85.0,193.0,106.0,1600.0,Unknown,AMD,,,
1348,AMD Athlon 64 4000+,CPU,2001-01-01,90.0,89.0,199.0,233.0,2400.0,Unknown,AMD,,,
1349,AMD A4-3305M,CPU,2011-06-14,32.0,35.0,228.0,1178.0,1900.0,Unknown,AMD,,,
1350,AMD Ryzen 5 2600E,CPU,2018-09-19,12.0,65.0,192.0,4800.0,3100.0,GF,AMD,,,
1354,AMD Opteron 250 HE,CPU,2005-03-01,90.0,55.0,,106.0,2400.0,Unknown,AMD,,,
1356,AMD Athlon 64 3000+,CPU,2001-01-01,90.0,51.0,84.0,69.0,2000.0,Unknown,AMD,,,
1360,AMD Phenom X3 8450,CPU,2008-04-23,65.0,95.0,285.0,450.0,2100.0,Unknown,AMD,,,
1362,AMD Athlon II X4 641,CPU,2012-02-06,32.0,100.0,228.0,1178.0,2800.0,Unknown,AMD,,,
1363,AMD Sempron 3400+,CPU,2005-10-01,90.0,62.0,84.0,63.0,2000.0,Unknown,AMD,,,
1364,AMD Ryzen 7 5700G,CPU,2021-04-13,7.0,65.0,,,3800.0,TSMC,AMD,,,
1367,AMD Opteron 144,CPU,2003-09-09,130.0,82.0,193.0,106.0,1800.0,Unknown,AMD,,,
1370,AMD Mobile Athlon 64 2800+,CPU,2004-08-01,130.0,82.0,193.0,106.0,1800.0,Unknown,AMD,,,
1374,AMD EPYC 7543,CPU,2021-03-15,7.0,225.0,,,2800.0,TSMC,AMD,,,
1375,AMD Phenom II X4 960T BE,CPU,2010-06-01,45.0,95.0,346.0,904.0,3000.0,Unknown,AMD,,,
1377,AMD Ryzen 7 5800H,CPU,2021-01-12,7.0,54.0,156.0,9800.0,3200.0,TSMC,AMD,,,
1378,AMD Opteron X2 280,CPU,2005-09-26,90.0,95.0,,233.0,2400.0,Unknown,AMD,,,
1379,AMD Athlon 1133,CPU,2000-10-31,180.0,63.0,120.0,37.0,1133.0,Unknown,AMD,,,
1381,AMD FX-8370,CPU,2014-09-02,32.0,125.0,315.0,1200.0,4000.0,Unknown,AMD,,,
1382,AMD Ryzen 7 3700U,CPU,2019-01-06,12.0,15.0,210.0,4940.0,2300.0,GF,AMD,,,
1385,AMD Phenom II X2 545,CPU,2009-06-01,45.0,80.0,258.0,758.0,3000.0,Unknown,AMD,,,
1388,AMD Athlon 600,CPU,2000-06-05,180.0,38.0,120.0,37.0,600.0,Unknown,AMD,,,
1389,AMD Athlon II X2 235e,CPU,2009-10-20,45.0,45.0,117.0,410.0,2700.0,Unknown,AMD,,,
1391,AMD Athlon 64 X2 5800+,CPU,2008-04-01,65.0,89.0,126.0,154.0,3000.0,Unknown,AMD,,,
1392,AMD Athlon XP 2000+,CPU,2003-09-01,130.0,60.0,,63.0,1667.0,Unknown,AMD,,,
1399,AMD Athlon 64 X2 4400+,CPU,2006-05-23,90.0,89.0,220.0,154.0,2200.0,Unknown,AMD,,,
1404,AMD Phenom II 42 TWKR Black Edition,CPU,2009-06-01,45.0,125.0,258.0,758.0,2000.0,Unknown,AMD,,,
1405,AMD Phenom II X4 925,CPU,2009-05-11,45.0,95.0,258.0,758.0,2800.0,Unknown,AMD,,,
1406,AMD Ryzen 7 PRO 2700,CPU,2018-09-19,12.0,65.0,192.0,4800.0,3200.0,GF,AMD,,,
1408,AMD EPYC 7F32,CPU,2020-04-14,7.0,180.0,74.0,3800.0,3700.0,TSMC,AMD,,,
1410,AMD Athlon 64 3500+ (F3),CPU,2007-02-20,90.0,59.0,1.0,154.0,2200.0,Unknown,AMD,,,
1416,AMD Athlon II X2 265,CPU,2010-09-21,45.0,65.0,117.0,410.0,3300.0,Unknown,AMD,,,
1417,AMD Phenom X4 9500,CPU,2007-11-19,65.0,95.0,285.0,450.0,2200.0,Unknown,AMD,,,
1418,AMD Turion 64 MT-28,CPU,2005-06-22,90.0,22.0,125.0,114.0,1600.0,Unknown,AMD,,,
1421,AMD EPYC 7251,CPU,2017-06-29,14.0,120.0,213.0,4800.0,2100.0,GF,AMD,,,
1422,AMD Ryzen 9 4900HS,CPU,2020-03-07,7.0,35.0,156.0,9800.0,3000.0,TSMC,AMD,,,
1423,AMD A10-4655M,CPU,2012-05-15,32.0,25.0,246.0,1178.0,2000.0,Unknown,AMD,,,
1425,AMD FX-4130,CPU,2013-01-30,32.0,125.0,315.0,1200.0,3800.0,Unknown,AMD,,,
1429,AMD Athlon XP 2500+ DTR,CPU,2003-02-10,130.0,68.0,101.0,63.0,1833.0,Unknown,AMD,,,
1430,AMD A10-5800K,CPU,2012-10-02,32.0,100.0,246.0,1178.0,3800.0,Unknown,AMD,,,
1432,AMD Athlon II X4 631,CPU,2011-08-17,32.0,100.0,228.0,1178.0,2600.0,Unknown,AMD,,,
1433,AMD Opteron 846,CPU,2004-12-01,90.0,85.0,,106.0,2000.0,Unknown,AMD,,,
1434,AMD Athlon 64 X2 3800+,CPU,2005-08-01,90.0,89.0,156.0,154.0,2000.0,Unknown,AMD,,,
1435,AMD Opteron 848,CPU,2003-11-17,130.0,89.0,193.0,106.0,2200.0,Unknown,AMD,,,
1437,AMD Phenom II X6 1035T,CPU,2010-04-27,45.0,95.0,346.0,904.0,2600.0,Unknown,AMD,,,
1439,AMD Sempron 3400+,CPU,2005-08-01,90.0,62.0,84.0,63.0,2000.0,Unknown,AMD,,,
1440,AMD Athlon 64 3500+ EE,CPU,2007-02-20,90.0,35.0,183.0,154.0,2200.0,Unknown,AMD,,,
1441,AMD Ryzen 5 PRO 1600,CPU,2017-06-29,14.0,65.0,192.0,4800.0,3200.0,GF,AMD,,,
1442,AMD Athlon 64 3200+,CPU,2004-04-27,130.0,89.0,144.0,69.0,2000.0,Unknown,AMD,,,
1446,AMD Athlon 64 2800+,CPU,2004-04-27,130.0,32.0,144.0,69.0,1800.0,Unknown,AMD,,,
1447,AMD Ryzen 7 3800XT,CPU,2020-07-07,7.0,105.0,74.0,3800.0,3800.0,TSMC,AMD,,,
1449,AMD Turion 64 MT-40,CPU,2005-08-08,90.0,25.0,125.0,114.0,2200.0,Unknown,AMD,,,
1452,AMD Phenom X4 9950 BE (125W),CPU,2008-10-01,65.0,125.0,285.0,450.0,2600.0,Unknown,AMD,,,
1453,AMD Athlon II X3 425e,CPU,2011-05-03,45.0,45.0,169.0,300.0,2700.0,Unknown,AMD,,,
1454,AMD Athlon XP-M 2400+,CPU,2001-01-01,130.0,45.0,101.0,63.0,1800.0,Unknown,AMD,,,
1458,AMD A4-3310MX,CPU,2011-06-14,32.0,35.0,228.0,1178.0,2100.0,Unknown,AMD,,,
1459,AMD Ryzen 3 4300U,CPU,2020-01-06,7.0,25.0,156.0,9800.0,2700.0,TSMC,AMD,,,
1462,AMD Sempron 3000+ EE SFF,CPU,2006-05-23,90.0,35.0,103.0,81.0,1600.0,Unknown,AMD,,,
1464,AMD Athlon 64 LE-1640B,CPU,2008-04-28,65.0,45.0,77.0,122.0,2700.0,Unknown,AMD,,,
1465,AMD Opteron 248,CPU,2004-05-18,130.0,89.0,193.0,106.0,2200.0,Unknown,AMD,,,
1467,AMD Athlon II X4 615e,CPU,2010-09-21,45.0,45.0,169.0,300.0,2500.0,Unknown,AMD,,,
1473,AMD Athlon XP 2200+,CPU,2001-01-01,130.0,63.0,80.0,37.0,1800.0,Unknown,AMD,,,
1474,AMD A6-9500,CPU,2017-07-27,28.0,65.0,246.0,1178.0,3500.0,Unknown,AMD,,,
1475,AMD Athlon 64 FX-53,CPU,2004-03-18,130.0,89.0,193.0,105.0,2400.0,Unknown,AMD,,,
1476,AMD Ryzen 7 PRO 4750GE,CPU,2020-07-21,7.0,35.0,,,3100.0,TSMC,AMD,,,
1480,AMD Athlon 64 3800+,CPU,2004-06-01,130.0,89.0,193.0,106.0,2400.0,Unknown,AMD,,,
1481,AMD Opteron 6272,CPU,2011-11-14,32.0,115.0,316.0,2400.0,2100.0,Unknown,AMD,,,
1483,AMD Turion 64 ML-28,CPU,2005-06-22,90.0,32.0,125.0,114.0,1600.0,Unknown,AMD,,,
1491,AMD Opteron 240,CPU,2003-08-05,130.0,82.0,193.0,106.0,1400.0,Unknown,AMD,,,
1501,AMD A6-5357M,CPU,2013-06-01,32.0,35.0,246.0,1178.0,2900.0,Unknown,AMD,,,
1504,AMD A6-9500E,CPU,2017-07-27,28.0,35.0,246.0,1178.0,3000.0,Unknown,AMD,,,
1508,AMD Athlon X2 QL-67,CPU,2008-12-01,65.0,35.0,,,2200.0,Unknown,AMD,,,
1511,AMD Sempron 2400+,CPU,2001-01-01,130.0,62.0,101.0,63.0,1667.0,Unknown,AMD,,,
1512,AMD Ryzen 7 1700,CPU,2017-03-02,14.0,65.0,192.0,4800.0,3000.0,GF,AMD,,,
1513,AMD Athlon 64 3000+,CPU,2004-04-27,130.0,32.0,144.0,69.0,1800.0,Unknown,AMD,,,
1515,AMD Phenom II X6 1045T,CPU,2010-09-01,45.0,95.0,346.0,904.0,2700.0,Unknown,AMD,,,
1516,AMD A8-4500M,CPU,2012-05-15,32.0,35.0,246.0,1178.0,1900.0,Unknown,AMD,,,
1519,AMD Athlon 64 FX-60,CPU,2006-01-09,90.0,110.0,199.0,233.0,2600.0,Unknown,AMD,,,
1521,AMD Athlon XP 3100+,CPU,2003-12-01,130.0,68.0,,63.0,2200.0,Unknown,AMD,,,
1522,AMD Sempron 3600+,CPU,2006-05-17,90.0,62.0,,69.0,2200.0,Unknown,AMD,,,
1524,AMD Ryzen 3 PRO 1200,CPU,2017-06-29,14.0,65.0,192.0,4800.0,3100.0,GF,AMD,,,
1526,AMD EPYC Embedded 3251,CPU,2018-02-21,14.0,50.0,213.0,4800.0,2500.0,GF,AMD,,,
1529,AMD Sempron 3400+,CPU,2006-05-17,90.0,25.0,,69.0,2000.0,Unknown,AMD,,,
1531,AMD Opteron 856,CPU,2006-04-01,90.0,92.0,,106.0,3000.0,Unknown,AMD,,,
1532,AMD A10-5745M,CPU,2013-06-01,32.0,25.0,246.0,1178.0,2100.0,Unknown,AMD,,,
1536,AMD Ryzen Threadripper 2920X,CPU,2018-10-03,12.0,180.0,213.0,19200.0,3500.0,GF,AMD,,,
1545,AMD Opteron X2 865 HE,CPU,2005-08-01,90.0,55.0,,233.0,1800.0,Unknown,AMD,,,
1548,AMD Ryzen 3 2300X,CPU,2018-08-01,14.0,65.0,210.0,4950.0,3500.0,GF,AMD,,,
1552,AMD Athlon 64 X2 4800+,CPU,2006-05-23,90.0,89.0,220.0,154.0,2400.0,Unknown,AMD,,,
1553,AMD Athlon 64 3200+,CPU,2005-05-31,90.0,67.0,156.0,154.0,2000.0,Unknown,AMD,,,
1554,AMD A10-7890K,CPU,2016-01-11,28.0,95.0,246.0,1178.0,4000.0,Unknown,AMD,,,
1555,AMD A10-5757M,CPU,2013-06-01,32.0,35.0,246.0,1178.0,2500.0,Unknown,AMD,,,
1556,AMD Sempron X2 2100,CPU,2008-03-01,65.0,65.0,118.0,221.0,1800.0,Unknown,AMD,,,
1562,AMD Athlon 64 3500+,CPU,2006-05-23,90.0,62.0,183.0,154.0,2200.0,Unknown,AMD,,,
1565,AMD Turion X2 RM-70,CPU,2006-06-01,65.0,31.0,,,2000.0,Unknown,AMD,,,
1566,AMD Opteron 146 HE,CPU,2004-02-14,130.0,55.0,193.0,106.0,2000.0,Unknown,AMD,,,
1570,AMD Sempron 2500+,CPU,2001-01-01,130.0,62.0,101.0,63.0,1750.0,Unknown,AMD,,,
1574,AMD Athlon 64 3500+,CPU,2004-06-01,130.0,89.0,144.0,69.0,2200.0,Unknown,AMD,,,
1575,AMD Ryzen 5 2400G,CPU,2018-02-12,14.0,65.0,210.0,4950.0,3600.0,GF,AMD,,,
1576,AMD Ryzen 3 3250U,CPU,2020-01-06,12.0,15.0,210.0,4940.0,2600.0,GF,AMD,,,
1577,AMD Athlon II X2 260u,CPU,2009-10-20,45.0,25.0,117.0,410.0,1800.0,Unknown,AMD,,,
1581,AMD Athlon XP 2400+,CPU,2002-08-21,130.0,65.0,80.0,37.0,2000.0,Unknown,AMD,,,
1583,AMD Phenom II X2 550 BE,CPU,2009-06-01,45.0,80.0,258.0,758.0,3100.0,Unknown,AMD,,,
1587,AMD Athlon 64 FX-70,CPU,2006-11-30,90.0,125.0,235.0,227.0,2600.0,Unknown,AMD,,,
1589,AMD Ryzen 5 3600,CPU,2019-07-07,7.0,65.0,74.0,3800.0,3600.0,TSMC,AMD,,,
1591,AMD Ryzen 5 3580U,CPU,2019-10-22,12.0,15.0,210.0,4940.0,2100.0,GF,AMD,,,
1595,AMD Mobile Athlon 64 3000+,CPU,2004-08-01,130.0,35.0,193.0,106.0,2000.0,Unknown,AMD,,,
1597,AMD Ryzen Embedded V1202B,CPU,2018-02-21,14.0,15.0,210.0,4950.0,2300.0,GF,AMD,,,
1601,AMD Turion X2 Ultra ZM-80,CPU,2008-06-01,65.0,32.0,,,2100.0,Unknown,AMD,,,
1602,AMD Athlon 64 X2 4600+,CPU,2006-05-23,90.0,89.0,220.0,154.0,2400.0,Unknown,AMD,,,
