Unnamed: 0,CPUname,Type,Release Date,Process Size (nm),TDP (W),Die Size (mm^2),Transistors (million),Freq (MHz),Foundry,Vendor,FP16 GFLOPS,FP32 GFLOPS,FP64 GFLOPS
900,Intel Core i7-6950X,CPU,2016-05-31,14.0,140.0,,3800.0,3000.0,Intel,Intel,,,
901,Intel Core 2 Quad Q8300,CPU,2008-11-30,45.0,95.0,82.0,456.0,2500.0,Intel,Intel,,,
902,Intel Pentium E6500K,CPU,2009-08-09,45.0,65.0,82.0,228.0,2933.0,Intel,Intel,,,
903,Intel Mobile Pentium 4 HT 532,CPU,2004-06-01,90.0,88.0,112.0,125.0,3067.0,Intel,Intel,,,
904,Intel Core 2 Duo E8300,CPU,2008-04-01,45.0,65.0,107.0,410.0,2833.0,Intel,Intel,,,
906,Intel Core i9-9900KF,CPU,2019-01-08,14.0,95.0,180.0,,3600.0,Intel,Intel,,,
907,Intel Pentium Gold G6505T,CPU,2021-03-16,14.0,35.0,,,3600.0,Intel,Intel,,,
910,Intel Celeron G3930T,CPU,2017-01-03,14.0,35.0,,,2700.0,Intel,Intel,,,
911,Intel Core i7-9700,CPU,2019-04-23,14.0,65.0,,,3000.0,Intel,Intel,,,
913,Intel Atom E3845,CPU,2013-10-08,22.0,10.0,,,1910.0,Intel,Intel,,,
918,Intel Core i7-950,CPU,2009-06-02,45.0,130.0,263.0,731.0,3066.0,Intel,Intel,,,
919,Intel Core i3-370M,CPU,2010-06-20,32.0,35.0,81.0,382.0,2400.0,Intel,Intel,,,
920,Intel Celeron D 335,CPU,2004-06-24,90.0,84.0,109.0,125.0,2800.0,Intel,Intel,,,
922,Intel Core i3-3220T,CPU,2012-09-03,22.0,35.0,94.0,,2800.0,Intel,Intel,,,
925,Intel Pentium M 740,CPU,2005-01-19,90.0,27.0,84.0,140.0,1730.0,Intel,Intel,,,
926,Intel Core i7-6700K,CPU,2015-08-01,14.0,95.0,,,4000.0,Intel,Intel,,,
928,Intel Core i5-8300H,CPU,2018-04-02,14.0,45.0,126.0,,2300.0,Intel,Intel,,,
929,Intel Core i9-8950HK,CPU,2018-04-02,14.0,95.0,149.0,,2900.0,Intel,Intel,,,
930,Intel Xeon E7-8880L v3,CPU,2015-06-01,22.0,115.0,160.0,1400.0,2000.0,Intel,Intel,,,
931,Intel Xeon E3-1285 v4,CPU,2015-06-02,14.0,95.0,160.0,1400.0,3500.0,Intel,Intel,,,
933,Intel Atom E3826,CPU,2013-10-08,22.0,7.0,,,1467.0,Intel,Intel,,,
935,Intel Xeon MP 3.16,CPU,2005-03-29,90.0,135.0,,,3167.0,Intel,Intel,,,
939,Intel Xeon E5-2692 v2,CPU,2013-09-01,22.0,100.0,160.0,1400.0,2200.0,Intel,Intel,,,
940,Intel Core i7-3930K,CPU,2011-11-14,32.0,130.0,435.0,2270.0,3200.0,Intel,Intel,,,
941,Intel Celeron 2.0,CPU,2002-09-18,130.0,73.0,146.0,55.0,2000.0,Intel,Intel,,,
942,Intel Core 2 Quad Q9300,CPU,2008-03-10,45.0,95.0,82.0,456.0,2500.0,Intel,Intel,,,
943,Intel Pentium G6950,CPU,2010-01-07,32.0,73.0,81.0,382.0,2800.0,Intel,Intel,,,
944,Intel Mobile Pentium 4 HT 2.66,CPU,2003-09-23,130.0,66.0,131.0,55.0,2667.0,Intel,Intel,,,
945,Intel Core i7-3630QM,CPU,2012-09-01,22.0,45.0,160.0,1480.0,2400.0,Intel,Intel,,,
946,Intel Core i7-2700K,CPU,2011-10-24,32.0,95.0,216.0,1160.0,3500.0,Intel,Intel,,,
950,Intel Core i7-9700F,CPU,2019-04-23,14.0,65.0,,,3000.0,Intel,Intel,,,
951,Intel Pentium D 965 EE,CPU,2006-03-26,65.0,130.0,140.0,376.0,3730.0,Intel,Intel,,,
953,Intel Core 2 Duo T7600,CPU,2006-07-27,65.0,35.0,143.0,293.0,2333.0,Intel,Intel,,,
954,Intel Core i3-4102E,CPU,2013-09-04,22.0,25.0,118.0,1400.0,1600.0,Intel,Intel,,,
957,Intel Pentium G860T,CPU,2012-06-03,32.0,35.0,131.0,504.0,2600.0,Intel,Intel,,,
959,Intel Pentium 4 HT 3.4E,CPU,2004-04-01,90.0,115.0,109.0,125.0,3400.0,Intel,Intel,,,
960,Intel Core i3-9100F,CPU,2019-04-23,14.0,65.0,,,3600.0,Intel,Intel,,,
962,Intel Core i3-6300,CPU,2015-09-01,14.0,51.0,150.0,1400.0,3800.0,Intel,Intel,,,
963,Intel Xeon E7-8867 v3,CPU,2015-06-01,22.0,165.0,160.0,1400.0,2500.0,Intel,Intel,,,
964,Intel Pentium E5800,CPU,2010-11-28,45.0,65.0,82.0,228.0,3200.0,Intel,Intel,,,
965,Intel Xeon W3530,CPU,2010-03-16,45.0,130.0,263.0,731.0,2800.0,Intel,Intel,,,
966,Intel Pentium Gold G5620,CPU,2019-02-20,14.0,51.0,,,4000.0,Intel,Intel,,,
973,Intel Core i7-1165G7,CPU,2020-09-02,10.0,28.0,,,2800.0,Intel,Intel,,,
977,Intel Pentium 4 1.6,CPU,2001-08-27,180.0,61.0,217.0,42.0,1600.0,Intel,Intel,,,
978,Intel Pentium G3250T,CPU,2014-07-21,22.0,35.0,177.0,1400.0,2800.0,Intel,Intel,,,
979,Intel Core i3-4340,CPU,2013-09-01,22.0,54.0,177.0,1400.0,3600.0,Intel,Intel,,,
980,Intel Pentium 4 HT 3.0E,CPU,2004-02-01,90.0,115.0,109.0,125.0,3000.0,Intel,Intel,,,
981,Intel Core i3-2125,CPU,2011-09-04,32.0,65.0,131.0,504.0,3300.0,Intel,Intel,,,
982,Intel Pentium M 1.60,CPU,2003-03-12,130.0,24.0,100.0,77.0,1600.0,Intel,Intel,,,
983,Intel Pentium 4 HT 541,CPU,2005-06-12,90.0,84.0,109.0,125.0,3200.0,Intel,Intel,,,
985,Intel Pentium D 925,CPU,2006-10-01,65.0,95.0,140.0,376.0,3000.0,Intel,Intel,,,
987,Intel Core i7-4650U,CPU,2013-06-04,22.0,15.0,118.0,1300.0,1700.0,Intel,Intel,,,
988,Intel Core i5-3360M,CPU,2012-06-01,22.0,35.0,118.0,,2800.0,Intel,Intel,,,
994,Intel Pentium III 1133S,CPU,2001-06-01,130.0,29.0,80.0,44.0,1133.0,Intel,Intel,,,
996,Intel Core 2 Duo T7250,CPU,2007-09-27,65.0,35.0,111.0,293.0,2000.0,Intel,Intel,,,
997,Intel Core i3-4005U,CPU,2013-09-04,22.0,15.0,118.0,1400.0,1700.0,Intel,Intel,,,
998,Intel Pentium 4 1.4,CPU,2000-11-20,180.0,55.0,217.0,42.0,1400.0,Intel,Intel,,,
999,Intel Atom N270,CPU,2008-06-03,45.0,3.0,26.0,47.0,1600.0,Intel,Intel,,,
1000,Intel Core i9-10900X,CPU,2019-10-19,14.0,165.0,,,3700.0,Intel,Intel,,,
1002,Intel Core i5-8265U,CPU,2018-10-01,14.0,28.0,123.0,,1600.0,Intel,Intel,,,
1003,Intel Core i7-10875H,CPU,2020-04-02,14.0,45.0,,,2100.0,Intel,Intel,,,
1005,Intel Xeon Platinum 8360HL,CPU,2021-04-06,14.0,225.0,,,3000.0,Intel,Intel,,,
1007,Intel Pentium M 1.50,CPU,2003-03-12,130.0,24.0,100.0,77.0,1500.0,Intel,Intel,,,
1008,Intel Xeon Phi 7120P,CPU,2013-06-17,22.0,300.0,350.0,5000.0,1238.0,Intel,Intel,,,
1010,Intel Pentium Dual-Core T4200,CPU,2009-01-01,45.0,35.0,107.0,410.0,2000.0,Intel,Intel,,,
1011,Intel Core 2 Duo E6300,CPU,2006-07-27,65.0,65.0,143.0,291.0,1866.0,Intel,Intel,,,
1013,Intel Core i7-8559U,CPU,2018-04-05,14.0,28.0,123.0,,2700.0,Intel,Intel,,,
1015,Intel Core i3-7300T,CPU,2017-01-03,14.0,35.0,,,3500.0,Intel,Intel,,,
1016,Intel Pentium D 935,CPU,2007-01-01,65.0,95.0,140.0,376.0,3200.0,Intel,Intel,,,
1018,Intel Pentium G645T,CPU,2012-09-02,32.0,35.0,131.0,504.0,2500.0,Intel,Intel,,,
1019,Intel Core Duo T2050,CPU,2005-05-01,65.0,31.0,90.0,151.0,1600.0,Intel,Intel,,,
1021,Intel Pentium G3220,CPU,2013-09-01,22.0,54.0,177.0,1400.0,3000.0,Intel,Intel,,,
1022,Intel Pentium 4 HT 516,CPU,2001-01-01,90.0,84.0,109.0,125.0,2933.0,Intel,Intel,,,
1023,Intel Core i5-9400T,CPU,2018-09-01,14.0,35.0,,,1800.0,Intel,Intel,,,
1024,Intel Core i5-6350HQ,CPU,2016-01-24,14.0,45.0,,,2300.0,Intel,Intel,,,
1025,Intel Xeon Platinum 8358P,CPU,2021-04-06,10.0,240.0,,,2600.0,Intel,Intel,,,
1026,Intel Xeon W3540,CPU,2009-03-30,45.0,130.0,263.0,731.0,2933.0,Intel,Intel,,,
1027,Intel Core 2 Duo E6400,CPU,2006-07-27,65.0,65.0,143.0,291.0,2133.0,Intel,Intel,,,
1028,Intel Core i9-11900F,CPU,2021-03-16,14.0,65.0,,,2500.0,Intel,Intel,,,
1029,Intel Pentium Dual-Core T4400,CPU,2009-12-01,45.0,35.0,107.0,410.0,2200.0,Intel,Intel,,,
1030,Intel Xeon MP 2.83,CPU,2005-03-29,90.0,135.0,,286.0,2833.0,Intel,Intel,,,
1033,Intel Core i7-965,CPU,2008-11-17,45.0,130.0,263.0,731.0,3200.0,Intel,Intel,,,
1034,Intel Core i5-6500,CPU,2015-07-02,14.0,65.0,177.0,,3200.0,Intel,Intel,,,
1035,Intel Core M-5Y31,CPU,2014-10-27,14.0,5.0,50.0,,900.0,Intel,Intel,,,
1036,Intel Xeon X5647,CPU,2011-02-14,32.0,130.0,239.0,1170.0,2933.0,Intel,Intel,,,
1037,Intel Xeon Platinum 8280M,CPU,2018-12-11,14.0,205.0,,8000.0,2700.0,Intel,Intel,,,
1038,Intel Core i3-9350KF,CPU,2019-01-08,14.0,91.0,,,4000.0,Intel,Intel,,,
1039,Intel Core i7-2960XM,CPU,2011-09-04,32.0,55.0,216.0,1160.0,2700.0,Intel,Intel,,,
1040,Intel Core 2 Duo E8500,CPU,2008-01-01,45.0,65.0,107.0,410.0,3166.0,Intel,Intel,,,
1043,Intel Core i7-11700KF,CPU,2021-03-16,14.0,125.0,,,3600.0,Intel,Intel,,,
1044,Intel Core i5-3210M,CPU,2012-06-01,22.0,35.0,118.0,,2500.0,Intel,Intel,,,
1046,Intel Pentium Dual-Core E2140,CPU,2007-06-03,65.0,65.0,77.0,105.0,1600.0,Intel,Intel,,,
1050,Intel Core i5-8305G,CPU,2018-02-01,14.0,65.0,,,2800.0,Intel,Intel,,,
1053,Intel Xeon 5130,CPU,2006-06-26,65.0,65.0,,,2000.0,Intel,Intel,,,
1054,Intel Core i7-4770HQ,CPU,2014-07-01,22.0,47.0,264.0,1400.0,2200.0,Intel,Intel,,,
1055,Intel Atom CE4130,CPU,2009-09-24,45.0,7.0,26.0,47.0,1200.0,Intel,Intel,,,
1058,Intel Xeon Gold 5320,CPU,2021-04-06,10.0,185.0,,,2200.0,Intel,Intel,,,
1063,Intel Core i5-3320M,CPU,2012-06-01,22.0,35.0,118.0,,2600.0,Intel,Intel,,,
1064,Intel Core i7-940,CPU,2008-11-17,45.0,130.0,263.0,731.0,2933.0,Intel,Intel,,,
1069,Intel Core i7-3667U,CPU,2012-06-03,22.0,17.0,118.0,,2000.0,Intel,Intel,,,
1070,Intel Core i5-5675C,CPU,2015-05-15,14.0,65.0,,,3100.0,Intel,Intel,,,
1071,Intel Pentium Dual-Core E2210,CPU,2009-06-01,45.0,65.0,82.0,228.0,2200.0,Intel,Intel,,,
1072,Intel Core i9-7980XE,CPU,2017-09-01,14.0,165.0,,,2600.0,Intel,Intel,,,
1073,Intel Xeon Platinum 8276,CPU,2018-12-11,14.0,165.0,,8000.0,2200.0,Intel,Intel,,,
1074,Intel Core 2 Duo T7100,CPU,2007-05-27,65.0,35.0,111.0,293.0,1800.0,Intel,Intel,,,
1078,Intel Xeon MP 7020 Dual-Core,CPU,2005-12-01,90.0,135.0,213.0,200.0,2667.0,Intel,Intel,,,
1079,Intel Core i3-3240,CPU,2012-09-03,22.0,55.0,94.0,,3400.0,Intel,Intel,,,
1081,Intel Atom N550,CPU,2010-08-23,45.0,9.0,87.0,176.0,1500.0,Intel,Intel,,,
1083,Intel Core i5-2435M,CPU,2011-09-01,32.0,35.0,149.0,624.0,2400.0,Intel,Intel,,,
1084,Intel Xeon E5-2667 v2,CPU,2013-09-01,22.0,130.0,160.0,1400.0,3300.0,Intel,Intel,,,
1085,Intel Core 2 Quad Q8400S,CPU,2009-04-19,45.0,65.0,82.0,456.0,2666.0,Intel,Intel,,,
1086,Intel Pentium D 915,CPU,2006-07-23,65.0,95.0,140.0,376.0,2800.0,Intel,Intel,,,
1087,Intel Core 2 Duo T5500,CPU,2006-07-27,65.0,35.0,143.0,,1667.0,Intel,Intel,,,
1091,Intel Xeon E3-1220 v2,CPU,2012-05-14,22.0,69.0,160.0,1400.0,3100.0,Intel,Intel,,,
1092,Intel Pentium 4 HT 517,CPU,2001-01-01,90.0,84.0,109.0,125.0,2933.0,Intel,Intel,,,
1093,Intel Xeon E5-2697 v2,CPU,2013-09-01,22.0,130.0,160.0,1400.0,2700.0,Intel,Intel,,,
1094,Intel Xeon 7120N,CPU,2006-08-27,65.0,95.0,435.0,1328.0,3000.0,Intel,Intel,,,
1095,Intel Core i3-10320,CPU,2020-04-30,14.0,91.0,,,3800.0,Intel,Intel,,,
1096,Intel Core Duo LV L2300,CPU,2006-01-05,65.0,15.0,90.0,151.0,1500.0,Intel,Intel,,,
1097,Intel Core i5-750,CPU,2009-09-08,45.0,95.0,296.0,774.0,2666.0,Intel,Intel,,,
1098,Intel Core i3-10350K,CPU,2020-04-30,14.0,91.0,,,4100.0,Intel,Intel,,,
1099,Intel Pentium G3450T,CPU,2014-07-21,22.0,35.0,177.0,1400.0,2900.0,Intel,Intel,,,
1101,Intel Core i5-8400,CPU,2017-10-05,14.0,65.0,,,2800.0,Intel,Intel,,,
1106,Intel Xeon Phi 7110X,CPU,2012-11-12,22.0,300.0,350.0,5000.0,1250.0,Intel,Intel,,,
1107,Intel Atom D410,CPU,2010-01-04,45.0,10.0,66.0,123.0,1667.0,Intel,Intel,,,
1108,Intel Xeon L5520,CPU,2009-03-30,45.0,60.0,263.0,731.0,2266.0,Intel,Intel,,,
1109,Intel Core i5-7600T,CPU,2017-01-03,14.0,35.0,,,2800.0,Intel,Intel,,,
1111,Intel Pentium 4 HT EE 3.46,CPU,2004-10-31,130.0,110.0,237.0,178.0,3460.0,Intel,Intel,,,
1112,Intel Core i7-10700F,CPU,2020-04-30,14.0,65.0,,,2900.0,Intel,Intel,,,
1113,Intel Core 2 Duo T7500,CPU,2007-05-27,65.0,35.0,143.0,293.0,2200.0,Intel,Intel,,,
1115,Intel Pentium Gold G6605,CPU,2021-03-16,14.0,65.0,,,4300.0,Intel,Intel,,,
1116,Intel Xeon Gold 6348,CPU,2021-04-06,10.0,235.0,,,2600.0,Intel,Intel,,,
1117,Intel Core i7-970,CPU,2010-07-19,32.0,130.0,239.0,1170.0,3200.0,Intel,Intel,,,
1118,Intel Celeron B840,CPU,2011-07-01,32.0,35.0,131.0,504.0,1900.0,Intel,Intel,,,
1119,Intel Core i7-8850H,CPU,2018-04-02,14.0,45.0,149.0,,2700.0,Intel,Intel,,,
1121,Intel Core i3-10110Y,CPU,2019-08-21,14.0,9.0,,,1000.0,Intel,Intel,,,
1123,Intel Core i3-2120T,CPU,2011-09-04,32.0,35.0,131.0,504.0,2600.0,Intel,Intel,,,
1125,Intel Pentium 4 519K,CPU,2005-01-01,90.0,84.0,109.0,125.0,3060.0,Intel,Intel,,,
1126,Intel Core 2 Duo E4400,CPU,2007-07-22,65.0,65.0,111.0,167.0,2000.0,Intel,Intel,,,
1129,Intel Xeon E5-2637 v2,CPU,2013-09-01,22.0,130.0,160.0,1400.0,3500.0,Intel,Intel,,,
1130,Intel Core i5-9500,CPU,2018-10-19,14.0,65.0,,,3000.0,Intel,Intel,,,
1131,Intel Xeon Silver 4316,CPU,2021-04-06,10.0,150.0,,,2300.0,Intel,Intel,,,
1132,Intel Xeon E7-4850 v3,CPU,2015-06-01,22.0,115.0,160.0,1400.0,2200.0,Intel,Intel,,,
1133,Intel Core i3-8000,CPU,2018-09-01,14.0,65.0,,,3600.0,Intel,Intel,,,
1134,Intel Pentium G3420,CPU,2013-09-01,22.0,54.0,177.0,1400.0,3200.0,Intel,Intel,,,
1135,Intel Pentium G4560,CPU,2017-01-03,14.0,51.0,,,3500.0,Intel,Intel,,,
1136,Intel Core i5-4590,CPU,2014-05-01,22.0,84.0,177.0,1400.0,3300.0,Intel,Intel,,,
1137,Intel Xeon 5120,CPU,2006-06-26,65.0,65.0,,,1866.0,Intel,Intel,,,
1139,Intel Pentium Gold G6400,CPU,2020-04-30,14.0,58.0,,,4000.0,Intel,Intel,,,
1140,Intel Xeon E5-2630 v2,CPU,2013-09-01,22.0,80.0,160.0,1400.0,2600.0,Intel,Intel,,,
1141,Intel Core 2 Duo E8190,CPU,2008-01-01,45.0,65.0,104.0,410.0,2667.0,Intel,Intel,,,
1142,Intel Pentium G640T,CPU,2012-06-03,32.0,35.0,131.0,504.0,2400.0,Intel,Intel,,,
1143,Intel Core 2 Solo ULV SU3500,CPU,2009-03-29,45.0,5.0,107.0,410.0,1400.0,Intel,Intel,,,
1146,Intel Core i7-8705G,CPU,2018-02-01,14.0,65.0,,,3100.0,Intel,Intel,,,
1149,Intel Core i5-6600K,CPU,2015-07-02,14.0,95.0,,,3500.0,Intel,Intel,,,
1151,Intel Xeon 5063,CPU,2006-05-23,65.0,95.0,,,3200.0,Intel,Intel,,,
1153,Intel Xeon 3.4,CPU,2004-06-28,90.0,135.0,135.0,155.0,3400.0,Intel,Intel,,,
1154,Intel Celeron N2840,CPU,2014-05-22,22.0,7.0,,,2160.0,Intel,Intel,,,
1155,Intel Celeron G5920,CPU,2020-04-30,14.0,58.0,,,3500.0,Intel,Intel,,,
1157,Intel Pentium Gold G6500,CPU,2020-04-30,14.0,58.0,,,4100.0,Intel,Intel,,,
1164,Intel Core i5-10210Y,CPU,2019-08-21,14.0,9.0,,,1000.0,Intel,Intel,,,
1166,Intel Core i3-10300,CPU,2020-04-30,14.0,62.0,,,3700.0,Intel,Intel,,,
1169,Intel Xeon E5-4607,CPU,2012-05-14,32.0,95.0,435.0,2270.0,2200.0,Intel,Intel,,,
1170,Intel Core 2 Duo T7800,CPU,2007-09-27,65.0,35.0,143.0,293.0,2600.0,Intel,Intel,,,
1172,Intel Pentium M 1.70,CPU,2003-06-02,130.0,24.0,100.0,77.0,1700.0,Intel,Intel,,,
1173,Intel Xeon E7-8870 v3,CPU,2015-06-01,22.0,140.0,160.0,1400.0,2100.0,Intel,Intel,,,
1175,Intel Core i5-10310Y,CPU,2019-08-21,14.0,9.0,,,1100.0,Intel,Intel,,,
1177,Intel Pentium E5300,CPU,2008-11-30,45.0,65.0,82.0,228.0,2600.0,Intel,Intel,,,
1180,Intel Pentium M 730,CPU,2005-01-19,90.0,27.0,84.0,140.0,1600.0,Intel,Intel,,,
1181,Intel Atom E665CT,CPU,2010-11-22,45.0,7.0,26.0,47.0,1300.0,Intel,Intel,,,
1182,Intel Celeron 2.0,CPU,2002-09-18,130.0,73.0,146.0,55.0,2000.0,Intel,Intel,,,
1183,Intel Xeon 3.06,CPU,2003-07-14,130.0,97.0,237.0,286.0,3066.0,Intel,Intel,,,
1184,Intel Xeon Platinum 9282,CPU,2019-04-02,14.0,400.0,,8000.0,2600.0,Intel,Intel,,,
1186,Intel Xeon X5650,CPU,2010-03-16,32.0,95.0,239.0,1170.0,2666.0,Intel,Intel,,,
1190,Intel Xeon E7-8850,CPU,2011-04-03,32.0,130.0,513.0,2600.0,2000.0,Intel,Intel,,,
1192,Intel Xeon L5630,CPU,2010-03-16,32.0,40.0,239.0,1170.0,2133.0,Intel,Intel,,,
1193,Intel Core Solo ULV U1500,CPU,2006-04-19,65.0,5.0,90.0,151.0,1333.0,Intel,Intel,,,
1194,Intel Pentium 4 511,CPU,2005-01-01,90.0,84.0,109.0,125.0,2800.0,Intel,Intel,,,
1195,Intel Celeron 440,CPU,2007-06-03,65.0,35.0,77.0,105.0,2000.0,Intel,Intel,,,
1196,Intel Xeon Platinum 8253,CPU,2018-12-11,14.0,125.0,,8000.0,2200.0,Intel,Intel,,,
1197,Intel Atom Z650,CPU,2011-04-11,45.0,3.0,65.0,140.0,1200.0,Intel,Intel,,,
1200,Intel Celeron D 340,CPU,2004-09-22,90.0,84.0,109.0,125.0,2930.0,Intel,Intel,,,
1203,Intel Pentium M 755,CPU,2004-05-10,90.0,21.0,84.0,140.0,2000.0,Intel,Intel,,,
1208,Intel Core i3-4100E,CPU,2013-09-04,22.0,37.0,118.0,1400.0,2400.0,Intel,Intel,,,
1209,Intel Core i5-9600,CPU,2018-10-19,14.0,65.0,,,3100.0,Intel,Intel,,,
1210,Intel Core m3-8114Y,CPU,2018-05-05,10.0,28.0,123.0,,1500.0,Intel,Intel,,,
1214,Intel Xeon X5570,CPU,2009-03-30,45.0,95.0,263.0,731.0,2933.0,Intel,Intel,,,
1215,Intel Core i9-9980XE,CPU,2018-10-19,14.0,165.0,,,3000.0,Intel,Intel,,,
1216,Intel Pentium G4600T,CPU,2017-01-03,14.0,35.0,,,3000.0,Intel,Intel,,,
1217,Intel Core i7-960,CPU,2009-10-20,45.0,130.0,263.0,731.0,3200.0,Intel,Intel,,,
1220,Intel Core i7-8700K,CPU,2017-10-05,14.0,95.0,154.0,,3700.0,Intel,Intel,,,
1221,Intel Core 2 Duo E7300,CPU,2008-08-10,45.0,65.0,107.0,420.0,2667.0,Intel,Intel,,,
1223,Intel Xeon Gold 5318S,CPU,2021-04-06,10.0,165.0,,,2100.0,Intel,Intel,,,
1227,Intel Pentium G630,CPU,2011-09-04,32.0,65.0,131.0,504.0,2700.0,Intel,Intel,,,
1229,Intel Xeon Gold 5320T,CPU,2021-04-06,10.0,150.0,,,2300.0,Intel,Intel,,,
1231,Intel Core i5-8250U,CPU,2017-08-21,14.0,15.0,123.0,,1600.0,Intel,Intel,,,
1232,Intel Pentium E6500,CPU,2009-08-09,45.0,65.0,82.0,228.0,2933.0,Intel,Intel,,,
1233,Intel Core i5-3335S,CPU,2012-11-01,22.0,65.0,160.0,1480.0,2700.0,Intel,Intel,,,
1234,Intel Pentium G2120,CPU,2012-09-03,22.0,55.0,94.0,,3100.0,Intel,Intel,,,
1235,Intel Core i7-6700TE,CPU,2015-09-01,14.0,35.0,,,2400.0,Intel,Intel,,,
1236,Intel Pentium 4 HT 640,CPU,2005-02-20,90.0,84.0,109.0,169.0,3200.0,Intel,Intel,,,
1241,Intel Core i5-8650,CPU,2018-09-01,14.0,65.0,,,3100.0,Intel,Intel,,,
1242,Intel Xeon E5506,CPU,2009-03-30,45.0,80.0,263.0,731.0,2133.0,Intel,Intel,,,
1243,Intel Core i3-6100,CPU,2015-09-01,14.0,51.0,150.0,1400.0,3700.0,Intel,Intel,,,
1245,Intel Pentium 4 HT 517,CPU,2001-01-01,90.0,84.0,109.0,125.0,2933.0,Intel,Intel,,,
1248,Intel Xeon L5640,CPU,2010-03-16,32.0,60.0,239.0,1170.0,2266.0,Intel,Intel,,,
1249,Intel Xeon Silver 4314,CPU,2021-04-06,10.0,135.0,,,2400.0,Intel,Intel,,,
1251,Intel Core i9-10920X,CPU,2019-10-19,14.0,165.0,,,3500.0,Intel,Intel,,,
1252,Intel Core i5-1035G7,CPU,2019-08-01,10.0,25.0,,,1200.0,Intel,Intel,,,
1254,Intel Celeron B830,CPU,2012-09-01,32.0,35.0,131.0,504.0,1800.0,Intel,Intel,,,
1257,Intel Core i9-9980HK,CPU,2019-04-23,14.0,45.0,149.0,,2400.0,Intel,Intel,,,
1258,Intel Xeon Gold 6338T,CPU,2021-04-06,10.0,165.0,,,2100.0,Intel,Intel,,,
1260,Intel Pentium 4 HT 3.6E,CPU,2004-08-04,90.0,115.0,109.0,125.0,3600.0,Intel,Intel,,,
1263,Intel Xeon 7120M,CPU,2006-08-27,65.0,95.0,435.0,1328.0,3000.0,Intel,Intel,,,
1264,Intel Core i9-10980XE,CPU,2019-10-19,14.0,165.0,,,3000.0,Intel,Intel,,,
1265,Intel Core i3-4360,CPU,2014-05-01,22.0,54.0,177.0,1400.0,3700.0,Intel,Intel,,,
1266,Intel Core i5-1130G7,CPU,2020-09-02,10.0,15.0,,,1100.0,Intel,Intel,,,
1269,Intel Pentium Silver J5005,CPU,2017-12-01,14.0,10.0,,,1500.0,Intel,Intel,,,
1271,Intel Pentium M 1.30,CPU,2003-03-12,130.0,24.0,100.0,77.0,1300.0,Intel,Intel,,,
1273,Intel Pentium 4 HT 520,CPU,2004-06-21,90.0,84.0,109.0,125.0,2933.0,Intel,Intel,,,
1275,Intel Xeon Platinum 9242,CPU,2019-04-02,14.0,350.0,,8000.0,2300.0,Intel,Intel,,,
1276,Intel Core i3-10105,CPU,2021-03-16,14.0,65.0,,,3700.0,Intel,Intel,,,
1277,Intel Core i9-9960X,CPU,2018-10-19,14.0,165.0,,,3100.0,Intel,Intel,,,
1280,Intel Core 2 Quad Q8400,CPU,2009-04-19,45.0,95.0,82.0,456.0,2666.0,Intel,Intel,,,
1281,Intel Core i5-7600K,CPU,2017-01-03,14.0,91.0,,,3800.0,Intel,Intel,,,
1283,Intel Xeon E5-2680 v2,CPU,2013-09-01,22.0,115.0,160.0,1400.0,2800.0,Intel,Intel,,,
1286,Intel Atom S1260,CPU,2012-12-11,32.0,9.0,,,2000.0,Intel,Intel,,,
1287,Intel Pentium Gold G5500,CPU,2018-04-02,14.0,51.0,,,3800.0,Intel,Intel,,,
1291,Intel Atom E3815,CPU,2013-10-08,22.0,5.0,,,1467.0,Intel,Intel,,,
1292,Intel Mobile Pentium 4 HT 548,CPU,2004-09-28,90.0,88.0,112.0,125.0,3334.0,Intel,Intel,,,
1293,Intel Pentium 4 2.4,CPU,2002-04-02,130.0,110.0,146.0,55.0,2400.0,Intel,Intel,,,
1295,Intel Core i5-750s,CPU,2010-01-07,45.0,82.0,296.0,774.0,2400.0,Intel,Intel,,,
1297,Intel Core i3-3240T,CPU,2012-09-03,22.0,35.0,94.0,,3000.0,Intel,Intel,,,
1298,Intel Pentium 3556U,CPU,2013-09-01,22.0,15.0,118.0,1400.0,1700.0,Intel,Intel,,,
1300,Intel Core i3-2130,CPU,2011-09-04,32.0,65.0,131.0,504.0,3400.0,Intel,Intel,,,
1301,Intel Celeron G1820,CPU,2013-12-01,22.0,54.0,177.0,1400.0,2700.0,Intel,Intel,,,
1302,Intel Core i5-5200U,CPU,2015-03-01,14.0,15.0,,,2200.0,Intel,Intel,,,
1303,Intel Core i9-9900X,CPU,2018-10-19,14.0,165.0,,,3500.0,Intel,Intel,,,
1305,Intel Xeon E5-2643 v2,CPU,2013-09-01,22.0,130.0,160.0,1400.0,3500.0,Intel,Intel,,,
1306,Intel Celeron 2955U,CPU,2013-09-01,22.0,15.0,118.0,1400.0,1400.0,Intel,Intel,,,
1308,Intel Atom Z520,CPU,2008-04-02,45.0,2.0,26.0,47.0,1334.0,Intel,Intel,,,
1311,Intel Pentium III 1133,CPU,2000-07-31,180.0,29.0,80.0,44.0,1133.0,Intel,Intel,,,
1312,Intel Core i3-2120,CPU,2011-02-20,32.0,65.0,131.0,504.0,3300.0,Intel,Intel,,,
1313,Intel Xeon 3.6,CPU,2005-02-14,90.0,135.0,169.0,178.0,3600.0,Intel,Intel,,,
